Country or Area,Year,Area,Sex,Age,Marital status,Record Type,Reliability,Source Year,Value,Value Footnotes
Mongolia,2010,Total,Female,55 - 59,Married,Census - de jure - complete tabulation,"Final figure, complete",2012,5286,
Mongolia,2010,Total,Female,55 - 59,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,274,
Mongolia,2010,Total,Female,55 - 59,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,129,
Mongolia,2010,Total,Female,55 - 59,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2012,430,
Mongolia,2010,Total,Female,55 - 59,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2012,1699,
Mongolia,2010,Total,Female,60 - 64,Total,Census - de jure - complete tabulation,"Final figure, complete",2012,2471,
Mongolia,2010,Total,Female,60 - 64,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2012,79,
Mongolia,2010,Total,Female,60 - 64,Married,Census - de jure - complete tabulation,"Final figure, complete",2012,1556,
Mongolia,2010,Total,Female,60 - 64,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,53,
Mongolia,2010,Total,Female,60 - 64,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,25,
Mongolia,2010,Total,Female,60 - 64,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2012,78,
Mongolia,2010,Total,Female,60 - 64,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2012,680,
Mongolia,2010,Total,Female,65 - 69,Total,Census - de jure - complete tabulation,"Final figure, complete",2012,1002,
Mongolia,2010,Total,Female,65 - 69,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2012,47,
Mongolia,2010,Total,Female,65 - 69,Married,Census - de jure - complete tabulation,"Final figure, complete",2012,538,
Mongolia,2010,Total,Female,65 - 69,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,13,
Mongolia,2010,Total,Female,65 - 69,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,7,
Mongolia,2010,Total,Female,65 - 69,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2012,33,
Mongolia,2010,Total,Female,65 - 69,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2012,364,
Mongolia,2010,Total,Female,70 - 74,Total,Census - de jure - complete tabulation,"Final figure, complete",2012,413,
Mongolia,2010,Total,Female,70 - 74,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2012,17,
Mongolia,2010,Total,Female,70 - 74,Married,Census - de jure - complete tabulation,"Final figure, complete",2012,186,
Mongolia,2010,Total,Female,70 - 74,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,4,
Mongolia,2010,Total,Female,70 - 74,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,5,
Mongolia,2010,Total,Female,70 - 74,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2012,13,
Mongolia,2010,Total,Female,70 - 74,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2012,188,
Mongolia,2010,Total,Female,75 +,Total,Census - de jure - complete tabulation,"Final figure, complete",2012,218,
Mongolia,2010,Total,Female,75 +,Single (never married),Census - de jure - complete tabulation,"Final figure, complete",2012,14,
Mongolia,2010,Total,Female,75 +,Married,Census - de jure - complete tabulation,"Final figure, complete",2012,87,
Mongolia,2010,Total,Female,75 +,Widowed and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,1,
Mongolia,2010,Total,Female,75 +,Divorced and not remarried,Census - de jure - complete tabulation,"Final figure, complete",2012,1,
Mongolia,2010,Total,Female,75 +,Married but separated,Census - de jure - complete tabulation,"Final figure, complete",2012,7,
Mongolia,2010,Total,Female,75 +,Unknown,Census - de jure - complete tabulation,"Final figure, complete",2012,108,
Mongolia,2000,Total,Both Sexes,15 - 19,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,80879,
Mongolia,2000,Total,Both Sexes,15 - 19,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,76184,
Mongolia,2000,Total,Both Sexes,15 - 19,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,4630,
Mongolia,2000,Total,Both Sexes,15 - 19,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,9,
Mongolia,2000,Total,Both Sexes,15 - 19,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,28,
Mongolia,2000,Total,Both Sexes,15 - 19,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,28,
Mongolia,2000,Total,Both Sexes,15 +,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,779151,
Mongolia,2000,Total,Both Sexes,15 +,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,203654,
Mongolia,2000,Total,Both Sexes,15 +,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,531410,
Mongolia,2000,Total,Both Sexes,15 +,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,22220,
Mongolia,2000,Total,Both Sexes,15 +,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,12690,
Mongolia,2000,Total,Both Sexes,15 +,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,9177,
Mongolia,2000,Total,Both Sexes,20 - 24,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,126054,
Mongolia,2000,Total,Both Sexes,20 - 24,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,71641,
Mongolia,2000,Total,Both Sexes,20 - 24,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,53197,
Mongolia,2000,Total,Both Sexes,20 - 24,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,194,
Mongolia,2000,Total,Both Sexes,20 - 24,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,416,
Mongolia,2000,Total,Both Sexes,20 - 24,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,606,
Mongolia,2000,Total,Both Sexes,25 - 29,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,133685,
Mongolia,2000,Total,Both Sexes,25 - 29,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,30850,
Mongolia,2000,Total,Both Sexes,25 - 29,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,98938,
Mongolia,2000,Total,Both Sexes,25 - 29,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,697,
Mongolia,2000,Total,Both Sexes,25 - 29,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,1616,
Mongolia,2000,Total,Both Sexes,25 - 29,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,1584,
Mongolia,2000,Total,Both Sexes,30 - 34,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,118585,
Mongolia,2000,Total,Both Sexes,30 - 34,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,11736,
Mongolia,2000,Total,Both Sexes,30 - 34,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,100444,
Mongolia,2000,Total,Both Sexes,30 - 34,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,1523,
Mongolia,2000,Total,Both Sexes,30 - 34,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,2710,
Mongolia,2000,Total,Both Sexes,30 - 34,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,2172,
Mongolia,2000,Total,Both Sexes,35 - 39,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,113436,
Mongolia,2000,Total,Both Sexes,35 - 39,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,6497,
Mongolia,2000,Total,Both Sexes,35 - 39,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,98864,
Mongolia,2000,Total,Both Sexes,35 - 39,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,2722,
Mongolia,2000,Total,Both Sexes,35 - 39,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,3265,
Mongolia,2000,Total,Both Sexes,35 - 39,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,2088,
Mongolia,2000,Total,Both Sexes,40 - 44,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,86175,
Mongolia,2000,Total,Both Sexes,40 - 44,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,3262,
Mongolia,2000,Total,Both Sexes,40 - 44,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,75366,
Mongolia,2000,Total,Both Sexes,40 - 44,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,3728,
Mongolia,2000,Total,Both Sexes,40 - 44,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,2465,
Mongolia,2000,Total,Both Sexes,40 - 44,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,1354,
Mongolia,2000,Total,Both Sexes,45 - 49,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,52472,
Mongolia,2000,Total,Both Sexes,45 - 49,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,1609,
Mongolia,2000,Total,Both Sexes,45 - 49,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,45148,
Mongolia,2000,Total,Both Sexes,45 - 49,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,3753,
Mongolia,2000,Total,Both Sexes,45 - 49,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,1281,
Mongolia,2000,Total,Both Sexes,45 - 49,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,681,
Mongolia,2000,Total,Both Sexes,50 - 54,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,30377,
Mongolia,2000,Total,Both Sexes,50 - 54,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,782,
Mongolia,2000,Total,Both Sexes,50 - 54,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,25742,
Mongolia,2000,Total,Both Sexes,50 - 54,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,3002,
Mongolia,2000,Total,Both Sexes,50 - 54,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,491,
Mongolia,2000,Total,Both Sexes,50 - 54,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,360,
Mongolia,2000,Total,Both Sexes,55 - 59,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,22292,
Mongolia,2000,Total,Both Sexes,55 - 59,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,594,
Mongolia,2000,Total,Both Sexes,55 - 59,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,18396,
Mongolia,2000,Total,Both Sexes,55 - 59,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,2832,
Mongolia,2000,Total,Both Sexes,55 - 59,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,292,
Mongolia,2000,Total,Both Sexes,55 - 59,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,178,
Mongolia,2000,Total,Both Sexes,60 - 64,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,8184,
Mongolia,2000,Total,Both Sexes,60 - 64,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,254,
Mongolia,2000,Total,Both Sexes,60 - 64,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,6228,
Mongolia,2000,Total,Both Sexes,60 - 64,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,1555,
Mongolia,2000,Total,Both Sexes,60 - 64,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,73,
Mongolia,2000,Total,Both Sexes,60 - 64,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,74,
Mongolia,2000,Total,Both Sexes,65 +,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,7012,
Mongolia,2000,Total,Both Sexes,65 +,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,245,
Mongolia,2000,Total,Both Sexes,65 +,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,4457,
Mongolia,2000,Total,Both Sexes,65 +,Widowed and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,2205,
Mongolia,2000,Total,Both Sexes,65 +,Divorced and not remarried,Census - de facto - complete tabulation,"Final figure, complete",2009,53,
Mongolia,2000,Total,Both Sexes,65 +,Married but separated,Census - de facto - complete tabulation,"Final figure, complete",2009,52,
Mongolia,2000,Total,Male,15 - 19,Total,Census - de facto - complete tabulation,"Final figure, complete",2009,48353,
Mongolia,2000,Total,Male,15 - 19,Single (never married),Census - de facto - complete tabulation,"Final figure, complete",2009,47491,
Mongolia,2000,Total,Male,15 - 19,Married,Census - de facto - complete tabulation,"Final figure, complete",2009,855,
